,Unnamed: 0.1,Unnamed: 0,text,label,category,PET,euph_status,sentence,orig_text
2741,2741,2741,"desmond jennings of the tampa bay rays steals [PET_BOUNDARY]second base[PET_BOUNDARY] against brian dozier of the minnesota twins during the th inning on august , , at target field in minneapolis. the rays defeated the twins - in innings. (photo by hannah foslien/getty images)",0,,second base,sometimes_euph,,"Desmond Jennings of the Tampa Bay Rays steals second base against Brian Dozier of the Minnesota Twins during the 10th inning on August 12 , 2012 , at Target Field in Minneapolis . The Rays defeated the Twins 7-3 in 10 innings . ( Photo by Hannah Foslien/Getty Images )"
2585,2585,2585,I am so confused as to what you were reading or who you were talking to that you think no one talks about how hard breastfeeding is or how you don't get any [PET_BOUNDARY]sleep with[PET_BOUNDARY] a newborn.,0,,sleep with,sometimes_euph,,I am so confused as to what you were reading or who you were talking to that you think no one talks about how hard breastfeeding is or how you do n't get any sleep with a newborn .
2543,2543,2543,All I have to say is why drag kids into THAT situation. Now the little boy thinks it right to go around kissing the [PET_BOUNDARY]same sex[PET_BOUNDARY]. Thanks for stripping away their innocence. And to those who words of God which are never wrong. If you think that GOD is wrong tell him on judgement day,0,,same sex,sometimes_euph,,All I have to say is why drag kids into THAT situation . Now the little boy thinks it right to go around kissing the same sex . Thanks for stripping away their innocence . And to those who words of God which are never wrong . If you think that GOD is wrong tell him on judgement day
1815,1815,1815,"Sympathies to Shoshana, but welcome to the real world of African Americans every day-- not just on 9/11: walking down the street in any city, flying on a plane, driving through [PET_BOUNDARY]wealthy[PET_BOUNDARY] neighborhoods-- the treatment you received because of how you look is still the norm for us. A further statement about civil liberties. ",0,employment/finances,wealthy,sometimes_euph,Sympathies to Shoshana but welcome to the real world of African Americans every day-- not just on 9/11 walking down the street in any city flying on a plane driving through wealthy neighborhoods-- the treatment you received because of how you look is still the norm for us,
1928,1928,1928,"With Apple chief executive Tim Cook at the helm along with a further reshuffle away from Sir Jonathan ""Jony"" Ive being the chief executive officer himself -- you learn the connection [PET_BOUNDARY]between Jobs[PET_BOUNDARY] plus Ive became a unique, distinctive partnership -- prepared it virtually inevitable which he might eventually be groomed for the top-spot must Cook ever leave. With which, it rules Forstall from the top-spot character, anything he reportedly desired.A",0,,between jobs,sometimes_euph,,"With Apple chief executive Tim Cook at the helm along with a further reshuffle away from Sir Jonathan "" Jony "" Ive being the chief executive officer himself -- you learn the connection between Jobs plus Ive became a unique , distinctive partnership -- prepared it virtually inevitable which he might eventually be groomed for the top-spot must Cook ever leave . With which , it rules Forstall from the top-spot character , anything he reportedly desired.A"
361,361,361,"Given the growing concern surrounding head trauma and its haunting connection, perceived or proven, to the [PET_BOUNDARY]demise[PET_BOUNDARY] of so many gridiron warriors, the NFL has a serious health-and-safety issue to confront. And if the fans start to perceive the officiating to be as untrustworthy as that of ringside scorecards, the @ @ @ @ @ @ @ @ @ @. ",0,death,demise,sometimes_euph,Given the growing concern surrounding head trauma and its haunting connection perceived or proven to the demise of so many gridiron warriors the NFL has a serious health-and-safety issue to confront,
2573,2573,2573,"The trailer for Buried is a solid minute of nothing but a black screen with a voiceover of a man panting and calling 911, not knowing where he is or what happened to him, until the very end where the flame of a lighter reveals that he's [PET_BOUNDARY]six feet under[PET_BOUNDARY] and very much alive.",0,,six feet under,sometimes_euph,,"The trailer for Buried is a solid minute of nothing but a black screen with a voiceover of a man panting and calling 911 , not knowing where he is or what happened to him , until the very end where the flame of a lighter reveals that he 's six feet under and very much alive ."
770,770,770,"Through the anococcygeal raph, the coccyx supports the position of the anus. Attached to the posterior side is [PET_BOUNDARY]gluteus maximus[PET_BOUNDARY] which extend the thigh during ambulation.",0,body functions/parts,gluteus maximus,sometimes_euph,Attached to the posterior side is gluteus maximus which extend the thigh during ambulation,
1033,1033,1033,"And didn't you hear what the doctor said about why your tork is orange, cheetosdyk. Got [PET_BOUNDARY]lay off[PET_BOUNDARY] those things cheetosdyk. Tork the dork. ",0,employment/finances,lay off,sometimes_euph,Got lay off those things cheetosdyk,
2000,2000,2000,lots of great juke joints there and be sure and grab some Q (pulled pork or ribs) while you're [PET_BOUNDARY]down there[PET_BOUNDARY].,0,,down there,sometimes_euph,,lots of great juke joints there and be sure and grab some Q ( pulled pork or ribs ) while you 're down there .
2718,2718,2718,"it does appear that i can erase my nook, and start over. would this give me the ability to create a new encryption key'i have all my books [PET_BOUNDARY]backed up[PET_BOUNDARY] on calibre, so it would be no loss to wipe it out. thanks for all your help.",0,,backed up,sometimes_euph,,"It does appear that I can erase my Nook , and start over . Would this give me the ability to create a new encryption key ? I have all my books backed up on Calibre , so it would be no loss to wipe it out . Thanks for all your help ."
2338,2338,2338,"Fortunately, our stubbornness [PET_BOUNDARY]paid off[PET_BOUNDARY]. Our rewarding interactions throughout the campaign soundly defeated the notion that young Latinos were uninterested in local politics. As a fellow young Latino from the district, Rey connected with them in a way that others simply could not.",0,,paid off,sometimes_euph,,"Fortunately , our stubbornness paid off . Our rewarding interactions throughout the campaign soundly defeated the notion that young Latinos were uninterested in local politics . As a fellow young Latino from the district , Rey connected with them in a way that others simply could not ."
345,345,345,"Speaking of doing exactly what people expect, Nebraska spotted their opponent another double digit second half lead and with some lucky breaks and a soul-crushing rushing game, Nebraska kept the drive to Indy alive. Since I started these pieces, Nebraska has managed to stave off their sure [PET_BOUNDARY]demise[PET_BOUNDARY]. In fact, they have almost built up some confidence and momentum. ",0,death,demise,sometimes_euph,Since I started these pieces Nebraska has managed to stave off their sure demise,
