,Unnamed: 0.1,Unnamed: 0,text,clean_text,char_count,word_count,topic_sim_sum,topic_sim_index,topic_matches,label
1121,8544,271316,""" We then tried to contact him to come back and fix the problems he left behind -- and that 's when the fun really started , "" Dylan Downhill told AOL Real Estate . "" His cellphone no longer worked . So then , my wife did a search @ @ @ @ @ @ @ @ @ @ a message asking that he contact us immediately due to the tiling problem and the rats . The person came back and said what on earth were we talking about -- he had no idea who we were . """,""" we then tried to contact him to come back and fix the problems he left behind -- and that 's when the fun really started , "" dylan downhill told aol real estate . "" his cellphone no longer worked . so then , my wife did a search @ @ @ @ @ @ @ @ @ @ a message asking that he contact us immediately due to the tiling problem and the rats . the person came back and said what on earth were we talking about -- he had no idea who we were . """,439,100,0,0.0,[],0
1597,7902,933642,Alas .... the situation is way more complicated ( and smarmy ) than it would appear at first glance .,alas .... the situation is way more complicated ( and smarmy ) than it would appear at first glance .,101,20,0,0.0,[],0
2160,4683,1330041,"That means even a hit film like "" Avatar "" could show a loss in its first week of release -- a difficult thing to explain to investors unseasoned in show business economics . But Legendary 's slate of big-budget commercial tentpoles should help attract investors .","that means even a hit film like "" avatar "" could show a loss in its first week of release -- a difficult thing to explain to investors unseasoned in show business economics . but legendary 's slate of big-budget commercial tentpoles should help attract investors .",264,47,0,0.0,[],0
1989,305,765222,""" The product is particularly compelling because Microsoft has designed and built the hardware itself , rather than allowing its partners to create devices as it has done in the traditional Windows PC space . """,""" the product is particularly compelling because microsoft has designed and built the hardware itself , rather than allowing its partners to create devices as it has done in the traditional windows pc space . """,210,36,0,0.0,[],0
1592,4535,1145313,I was JUST looking for a log-in tonite on Backpack 's HighRiseHQ website ( I have an account already ) and could not find it to save my soul . And then I found your website a little later . Thanks for letting me know Im not crazy ... and a good chuckle . <h> Idar C Quist,i was just looking for a log-in tonite on backpack 's highrisehq website ( i have an account already ) and could not find it to save my soul . and then i found your website a little later . thanks for letting me know im not crazy ... and a good chuckle .  idar c quist,268,57,0,0.0,[],0
1333,3052,1679095,"I feel a bit down , too , ground down by assignments , which make it hard to appreciate life . My last one is due today , I really hope I get it done , then I can just relax ! Then I can do things I enjoy like reading , and I can learn to sew costumes , and just in general get to enjoy life !","i feel a bit down , too , ground down by assignments , which make it hard to appreciate life . my last one is due today , i really hope i get it done , then i can just relax ! then i can do things i enjoy like reading , and i can learn to sew costumes , and just in general get to enjoy life !",293,69,0,0.0,[],0
1141,7544,454589,Note that there is no need to escape the quotes in the Windows shell as they are not part of the syntax for the set command .,note that there is no need to escape the quotes in the windows shell as they are not part of the syntax for the set command .,125,27,0,0.0,[],0
1543,202,722022,""" And in the oven , the ham , "" he poses . "" Do you want to get a picture of that , too ? """,""" and in the oven , the ham , "" he poses . "" do you want to get a picture of that , too ? """,91,27,0,0.0,[],0
1380,842,482188,"As far as wine , I would go with reds and @ @ @ @ @ @ @ @ @ @ as well .","as far as wine , i would go with reds and @ @ @ @ @ @ @ @ @ @ as well .",71,24,0,0.0,[],0
1685,8851,660391,"To facilitate a better understanding of the options available for securing WLAN implementations , the following topics are discussed in detail , @ @ @ @ @ @ @ @ @ @ Not deploying WLAN technology","to facilitate a better understanding of the options available for securing wlan implementations , the following topics are discussed in detail , @ @ @ @ @ @ @ @ @ @ not deploying wlan technology",194,36,0,0.0,[],0
1793,2747,768750,"A group of researchers deployed camera traps at 447 sites along a 636-mile ( 1,024-kilometer ) section of the scenic path , which stretches from Maine to Georgia . The team analyzed how the distribution of eight mammal species has been altered by habitat loss , hunting , recreation and roads near the trail . They found that each factor had varying impacts on the animals .","a group of researchers deployed camera traps at  sites along a -mile ( ,-kilometer ) section of the scenic path , which stretches from maine to georgia . the team analyzed how the distribution of eight mammal species has been altered by habitat loss , hunting , recreation and roads near the trail . they found that each factor had varying impacts on the animals .",364,66,0,0.0,[],0
1860,1642,1493167,GFool just as all the iFools ... Funny how Microsoft is the only company without some stupid crap like MMail or MChat or some other crap like that .,gfool just as all the ifools ... funny how microsoft is the only company without some stupid crap like mmail or mchat or some other crap like that .,148,29,0,0.0,[],0
1908,5142,1384052,"Howard said that the releases "" do n't have a timetable , "" but that they 'll be substantial . "" They wo n't be quick , "" he said , "" and they 'll have a lot of meat on them . ""","howard said that the releases "" do n't have a timetable , "" but that they 'll be substantial . "" they wo n't be quick , "" he said , "" and they 'll have a lot of meat on them . """,177,44,0,0.0,[],0
2159,3466,1150243,"Thanksgiving is a time for sports fans to be thankful , and Washington Nationals fans are no exception . While fans of other teams may be thankful for other things , fans of D.C. baseball are just happy to have a team of their own .","thanksgiving is a time for sports fans to be thankful , and washington nationals fans are no exception . while fans of other teams may be thankful for other things , fans of d.c. baseball are just happy to have a team of their own .",232,46,0,0.0,[],0
