,Unnamed: 0.1,Unnamed: 0,sentence,score,label
453,1969,1969,"The 1980s Watchmen roleplaying module ""Taking Out the Trash"" has a section cowritten by Alan Moore and Ray Winninger; according to this http://www.capnwacky.com/rj/watchmen/noncomic.html it contains additional background info on the characters and additional insight; do you have the modules? Could I cite the modules for this information?",0.2311126744,True
338,694,694,"Make that ""copyvio tag"". OK if I revert under those conditions?",0.2308514143,True
253,2241,2241,"Thanks. Oh, and if you don't mind, would you please block the sockmaster?",0.572379714,True
1092,1599,1599,"Hey, I'm back for a little, but can't stay too long - busy day. What's up?",0.2611289702,True
248,2053,2053,"Yes, it is a matter of civility. Do you think a year would be better?",0.6264806581,True
916,269,269,"Can you review your <url>? We might disagree on what constitutes ""played in a fully professional league"", but surely this one meets your criteria?",0.3688012771,True
949,1199,1199,"You were asking for a source for the <url> mention of the <url> service to Lagos from March 29th, which you reverted. Would <url> do?",0.1250475671,True
219,1355,1355,"Hi 72Dino, I was going over the talk page for vector when I re-read that you had found a tax document for '09 regarding discussion on Vector's contributions to the charity fund. Could you please provide a link for my personal review of that Document?",1.203358406,True
54,1501,1501,"Can you respond to the comments I left on the S&M PR page please. If you are satisfied with the changes, can you tell me if it is qualifiable for FAN and if not for FAN, then for A class status?",0.5242800359,True
868,2256,2256,"By the way, see the comments by Carlaude on my talk page re: holding off on the AD ones. I was under the impression he only needed a few days delay, but now he mentioned another week or longer?",0.2323144848,True
160,41,41,"I hope I don't upset anyone by jumping in univited, but why are self-created images any different than those found elsewhere so long as they comply with all of the non-free content criteria? Is this caveat hiding in a talk page archive somewhere?",0.6736919473999999,True
142,2867,2867,how do I edit the signature thing? - when i put the ~s?,0.0107309073699999,True
32,131,131,I haven't been lately as I've been pretty busy in real life. Is there something you'd like me to check out?,0.02616450959,True
458,1973,1973,"Respectfully, you've replied to the message below mine a day ago now. Could you provide guidance for my request please?",0.7036759265000001,True
317,480,480,"Okay, I will be glad to help you here! Could you please list the username you would want now?",1.216701663,True
864,2615,2615,If it were me I'd want to try and find out more about how/why this happened first before I continued to use that software. Have you asked at the talk page I mentioned above?,0.5776908827,True
220,1126,1126,"After the recent ruling where CTV was forced to sell the five Citytv stations (to Rogers), there's another problem I think few are aware of... If CTV is allowed to keep the A-Channel station in Ottawa, they would own two stations there, as they already own CJOH. What do you think about that?",0.3777795882,True
1079,3516,3516,I like the image of the Finnish lighthouses. Do you know if it is for sale anywhere as a poster?,0.7140931079,True
826,354,354,"But it's not really suitable for its own article, either. Do you have a better place to merge it to?",0.1213952368,True
355,149,149,I tried to fix your problem with <url>. Is that what you were looking for?,0.2632465157,True
1061,517,517,"Thanks! By the way, have you sent anything to Maggie since you received the email from the photographer?",0.9458715654,True
604,3317,3317,The article <url> is vandalism. Could you please delete it?,0.4096356173,True
656,294,294,Thankyou. So it's the norm to not show the day of the week in the lead-in?,0.1390711893,True
937,1916,1916,"I'm a bit confused. Which correspondents are you referring to, and how would the removal of personal attacks enforce irresponsibility?",0.04799607025,True
165,3029,3029,"So, what do you think of it? Interesting guy, isn't he?",0.4560771373,True
63,1624,1624,"I don't like the idea of switching the order halfway through, especially as you would you have to decide an arbitrary cut-off point. Perhaps you should raise this on <url>, and see what people think?",0.07102317707,True
480,1822,1822,I think he went on to become <url> which already has a larger article. Do you kow if this is true?,0.2727614943,True
596,2355,2355,"Rod, this guy's ( <url>) talk page as well as the history of vandalism to the <url> page seems to indicate that he's the main perpetrator. Is there some way to ban one particular user from editing a page, based on repeat incidents of vandalism to that page?",0.05392043806,True
834,3411,3411,"Hey, long time no seeing! How's stuff?",1.134583314,True
818,1704,1704,"If you are referring to the page blanking, that has been rectified. What other concerns do have about the content?",0.2728095641,True
122,3473,3473,"In <url>, you removed a cartoon image of Wendy Thomas that had been used in the infobox on her article. I'm not very familiar with the NFCC policy you cite, so I was wondering if you thought that giving a rationale on the image for use in that particular article would bring it up to specs?",0.4366875561,True
463,228,228,That link just takes me to the arbcom main page. Are you intending to link me to something else?,0.3931770107,True
89,2070,2070,"The editor that made this <url> is arguing that another article includes more than 10 reviews, therefore this one can. What is the name of policy/guideline about not referring to other articles, so that I can refer to it in explaining to him why his argument is wrong?",0.02541164262,True
24,2305,2305,"I have created a Neutral section for those who agree with the premise but not the method, or some other aspect, which may be altered following talkpage discussion. Perhaps you would wish to review your !vote under the changed circumstances?",0.2794356591,True
854,3292,3292,I'll take a look at getLogEntries when I have time. Would you mind adding me as a committer?,0.4812855600999999,True
1056,1515,1515,"No, I don't know of any way to measure the number of visitors to articles. Perhaps someone on the <url> can answer your question?",0.8506722262,True
479,172,172,I know there is some discussion at <url> regarding primary topics so I'm unsure if performing this edit would be an ok move. Thoughts?,0.6522002709,True
612,3815,3815,If you have time could you look at <url><url> on the <url> article. I'm wondering what your thoughts are in terms whether it should go or stay?,0.9120148925,True
431,1568,1568,"Hi, thanks for unprotecting the <url> article. Could you also unprotect <url> so a redirect can be created?",0.9856122964,True
508,328,328,<url> is up for deletion. Can you find some sources in Belarusian?,0.161993866,True
224,1482,1482,"I'd like to try it out at FAC, after Friday. Would you be willing to co-nom?",1.005785865,True
381,2904,2904,"Indeed, the New York Times tells us that Iain Hook ""''was shot in the back by an Israeli soldier ''"". Why did a member of the IDF shoot him?",0.1951372284,True
