,Unnamed: 0,label,expression,dataset,position,id,context,text
115,425,0,pour,TroFi_ORIGSPLIT,[271 275],TroFi.o.2506,"It 's little wonder , then , that Susan has taken to escaping into the company of her delightfully charming , exceedingly attractive , immensely rich fantasy family: an adoring husband , a devoted daughter and a frothy younger brother whose only occupation in life is to pour yet another round of champagne -- `` champers , '' as he prefers to call it -- for the four of them .","It 's little wonder , then , that Susan has taken to escaping into the company of her delightfully charming , exceedingly attractive , immensely rich fantasy family: an adoring husband , a devoted daughter and a frothy younger brother whose only occupation in life is to pourpour"
116,434,0,rolling,TroFi_ORIGSPLIT,[57 64],TroFi.o.2923,"Two motorcycles , nine cars and vans , and two buses are rolling resolutely to the next stop , the Regency Shopping Mall next door to a muffler shop -- and , please , we already thought of the `` Midasize him ! `` line .","Two motorcycles , nine cars and vans , and two buses are rollingrolling"
117,164,0,smooths,TroFi_ORIGSPLIT,[40 47],TroFi.o.3052,"While Abideen reminisces , Abegi 's son smooths the sand to make a table and serves the simple , traditional meal that is all their hard life affords: a flat cake of mixed grains and a drink made of crumbled goat cheese , crushed dates and water .","While Abideen reminisces , Abegi 's son smoothssmooths"
118,212,0,flow,TroFi_ORIGSPLIT,[21 25],TroFi.o.1549,"These electrons then flow back and forth from one silicon layer to the other , creating an electric field whose current can be tapped .",These electrons then flowflow
119,14,0,grasping,TroFi_ORIGSPLIT,[15 23],TroFi.o.1778,"She was really grasping at everyone '' who could make her feel better about his safety , Ms. Crispen said .",She was really graspinggrasping
120,1959,0,filling,TroFi_ORIGSPLIT,[138 145],TroFi.o.1263,"Department stores nationwide are cutting back on apparel from such designers as Calvin Klein , Ralph Lauren and Liz Claiborne and instead filling racks with store brands .","Department stores nationwide are cutting back on apparel from such designers as Calvin Klein , Ralph Lauren and Liz Claiborne and instead fillingfilling"
121,717,0,lending,TroFi_ORIGSPLIT,[18 25],TroFi.o.2126,"Yet in Arkansas , lending to small local businesses is the bank 's primary mission .","Yet in Arkansas , lendinglending"
122,1545,0,strike,TroFi_ORIGSPLIT,[258 264],TroFi.o.3274,"It has become popular for West German conservatives , for example , to argue that the treaty strategically `` singularizes '' their country by virtue of the fact that after INF reductions , shorter-range Soviet missiles in East Germany will still be able to strike targets in West Germany .","It has become popular for West German conservatives , for example , to argue that the treaty strategically `` singularizes '' their country by virtue of the fact that after INF reductions , shorter-range Soviet missiles in East Germany will still be able to strikestrike"
123,898,0,drink,TroFi_ORIGSPLIT,[186 191],TroFi.o.786,"Walter Single , a recovering alcoholic , recalls that on a daily diet of nine pints of Wild Irish Rose , he still was able `` to function well enough to panhandle the money he needed to drink all day and still have enough left for a wake-up in the morning . ''/''","Walter Single , a recovering alcoholic , recalls that on a daily diet of nine pints of Wild Irish Rose , he still was able `` to function well enough to panhandle the money he needed to drinkdrink"
124,641,0,riding,TroFi_ORIGSPLIT,[68 74],TroFi.o.2820,This might include such cream-puff outings as hiking in the Alps or riding elephants in Thailand .,This might include such cream-puff outings as hiking in the Alps or ridingriding
125,745,0,pumping,TroFi_ORIGSPLIT,[232 239],TroFi.o.2654,"Two doctors from Pittsburgh raced by private jet to the Midwest to retrieve it ; on return , bad weather kept their plane circling over Pittsburgh for an hour and a half while Mr. McGowan , his chest opened and a heart-lung machine pumping his blood , lay on the operating table .","Two doctors from Pittsburgh raced by private jet to the Midwest to retrieve it ; on return , bad weather kept their plane circling over Pittsburgh for an hour and a half while Mr. McGowan , his chest opened and a heart-lung machine pumpingpumping"
126,1210,0,missing,TroFi_ORIGSPLIT,[44 51],TroFi.o.2319,"In nine seconds two men were dead , one was missing and presumed so , and three young women -- Mrs. Charles H. Roy , Mrs. Robert A. Anderson , Mrs. David E. Stenstrom -- were left widows .","In nine seconds two men were dead , one was missingmissing"
127,721,0,planted,TroFi_ORIGSPLIT,[ 93 100],TroFi.o.2409,"This week , analysts are also beginning to trim their production estimates of the wheat crop planted this spring in the Northern Plains states .","This week , analysts are also beginning to trim their production estimates of the wheat crop plantedplanted"
128,1599,0,destroyed,TroFi_ORIGSPLIT,[31 40],TroFi.o.496,"`` This memo was withdrawn and destroyed and someone got it by going through our trash and resurrecting it , '' the EDS spokesman said .",`` This memo was withdrawn and destroyeddestroyed
129,1634,0,fix,TroFi_ORIGSPLIT,[87 90],TroFi.o.1300,"Ford will recall 103 , 000 1986 Aerostar , Bronco II , and Ranger SuperCab vehicles to fix an electrical problem in vehicles equipped with front power lumbar seats .","Ford will recall 103 , 000 1986 Aerostar , Bronco II , and Ranger SuperCab vehicles to fixfix"
130,1161,0,kill,TroFi_ORIGSPLIT,[54 58],TroFi.o.1859,"In Beirut , the pro-Iranian group Jihad threatened to kill its American and French captives if any attempt was made to storm the jetliner .","In Beirut , the pro-Iranian group Jihad threatened to killkill"
131,912,0,flown,TroFi_ORIGSPLIT,[58 63],TroFi.o.1611,"The fare restructuring , aimed at tying prices to mileage flown , apparently will wipe away many of the bargain-basement fares currently available to leisure travelers , and make it likely that those travelers will pay $ 10 to $ 30 more on most fares .","The fare restructuring , aimed at tying prices to mileage flownflown"
132,1138,0,absorb,TroFi_ORIGSPLIT,[138 144],TroFi.o.32,Mr. Gallas says he began looking into melanin about five years ago when he was working on solar energy and was looking for materials that absorb sunlight .,Mr. Gallas says he began looking into melanin about five years ago when he was working on solar energy and was looking for materials that absorbabsorb
133,730,0,pumping,TroFi_ORIGSPLIT,[21 28],TroFi.o.2647,"The company has been pumping gas in Houston for more than 25 years , but is classified in the area as a non-major , with a market share of just 2.6 % , according to Whitney Leigh .",The company has been pumpingpumping
134,1369,0,pumping,TroFi_ORIGSPLIT,[77 84],TroFi.o.2642,Other investigators say faulty idling valves can make cars surge by suddenly pumping extra air into the engines .,Other investigators say faulty idling valves can make cars surge by suddenly pumpingpumping
135,1445,0,filled,TroFi_ORIGSPLIT,[77 83],TroFi.o.1252,"The regional carrier said load factor , or the percentage of available seats filled , decreased to 43 % from 44 % in October 1987 .","The regional carrier said load factor , or the percentage of available seats filledfilled"
136,1429,0,fix,TroFi_ORIGSPLIT,[64 67],TroFi.o.1297,Dealers said the volume of selling orders made it impossible to fix the closing prices .,Dealers said the volume of selling orders made it impossible to fixfix
137,812,0,targeted,TroFi_ORIGSPLIT,[106 114],TroFi.o.3557,"Terry Knowles , special agent in charge of the Sacramento FBI office , declined to say why California was targeted or provide other details .","Terry Knowles , special agent in charge of the Sacramento FBI office , declined to say why California was targetedtargeted"
138,571,0,destroyed,TroFi_ORIGSPLIT,[152 161],TroFi.o.456,"And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyed , Mr. Chalmers says .",And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyeddestroyed
139,150,0,lent,TroFi_ORIGSPLIT,[38 42],TroFi.o.2155,"Since then , the World Bank alone has lent more than $ 83 billion to already overburdened Third World debtors .","Since then , the World Bank alone has lentlent"
140,1065,0,lend,TroFi_ORIGSPLIT,[68 72],TroFi.o.2060,ERG Resources Inc. said Australia 's Giant Resources Ltd. agreed to lend the company 43 million Canadian dollars -LRB- US $ 35.5 million -RRB- and provide security for a C $ 60 million gold loan planned by ERG .,ERG Resources Inc. said Australia 's Giant Resources Ltd. agreed to lendlend
141,1770,0,drank,TroFi_ORIGSPLIT,[21 26],TroFi.o.753,"`` I stayed home and drank for two years after that , '' he notes sadly .",`` I stayed home and drankdrank
142,1764,0,slept,TroFi_ORIGSPLIT,[ 8 13],TroFi.o.3011,"History slept soundly in Teenie Harris 's stale-smelling brick basement -- 70 , 000 photographic negatives , tucked inside a bunch of old metal cabinets and cobweb-covered cardboard boxes , lost for 50 years .",History sleptslept
143,1196,0,examined,TroFi_ORIGSPLIT,[ 94 102],TroFi.o.1125,The researchers called in healthy members of the Mormon family with the cancer clustering and examined them with a fiber optic device inserted through the bowel that produces images of the inside of the colon .,The researchers called in healthy members of the Mormon family with the cancer clustering and examinedexamined
144,1585,0,flew,TroFi_ORIGSPLIT,[42 46],TroFi.o.1391,"Orion , a contract carrier which formerly flew for United Parcel Service , had agreed to replace Eastern pilots if they followed the machinists on a walkout .","Orion , a contract carrier which formerly flewflew"
145,285,0,attacking,TroFi_ORIGSPLIT,[42 51],TroFi.o.238,"These Protestants retaliate by physically attacking Catholics , Mr. Donnelly says .",These Protestants retaliate by physically attackingattacking
146,1393,0,examine,TroFi_ORIGSPLIT,[225 232],TroFi.o.1061,But a source close to Black & Decker acknowledged that the company had received the information from American Standard and said that the company 's representatives will meet with American Standard officials this afternoon to examine nonpublic information .,But a source close to Black & Decker acknowledged that the company had received the information from American Standard and said that the company 's representatives will meet with American Standard officials this afternoon to examineexamine
147,738,0,eat,TroFi_ORIGSPLIT,[91 94],TroFi.o.836,"Administrators , who are required by state law to force-feed patients who ca n't or wo n't eat , are wrestling over what to do with one semicomatose tubefeeder .","Administrators , who are required by state law to force-feed patients who ca n't or wo n't eateat"
148,210,0,dances,TroFi_ORIGSPLIT,[14 20],TroFi.o.388,"For the group dances , Mr. Morris devised choreography that was more athletic and no less compelling .",For the group dancesdances
149,1385,0,killing,TroFi_ORIGSPLIT,[80 87],TroFi.o.1965,"In November , North Korean agents blew up a Korean airliner en route to Seoul , killing all 115 people aboard .","In November , North Korean agents blew up a Korean airliner en route to Seoul , killingkilling"
150,79,0,eat,TroFi_ORIGSPLIT,[43 46],TroFi.o.841,"But the overwhelming mass of Soviet people eat dinner at home , after wasting millions of hours in line buying dreadful food , barely seeing a green vegetable in a state grocery all winter -LRB- although the citrus situation is vastly improved from what it once was -RRB- .",But the overwhelming mass of Soviet people eateat
